Sleep Duration,Quality of Sleep,Physical Activity Level,Heart Rate,Daily Steps,work_hours_per_day,screen_time_before_sleep,breaks_during_work,Daily_Screen_Time(hrs)
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4096544422731196,0.5495040000233812,0.9,0.5612244897959183
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3272415570809918,0.4154353583284565,0.7000000000000001,0.8979591836734694
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.6546613473404226,0.0369787561354156,0.1,0.3163265306122448
0.1111111111111111,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.4083974045625706,0.1997643308665407,0.5,0.6122448979591836
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4789066337093902,0.615472371328663,0.4,0.6530612244897959
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6837074246001611,0.4368270232052033,0.5,0.520408163265306
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.1291678225822541,0.6449836991309148,0.7000000000000001,0.3673469387755101
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6104160047595116,0.5760419368335807,0.4,0.2653061224489795
0.1111111111111111,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.9156932869836844,0.3428798565779531,0.5,0.183673469387755
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.7160487762149023,0.3312675439413768,0.4,0.3775510204081632
0.7777777777777781,0.8,0.75,0.1904761904761907,0.5428571428571429,0.0847901722987889,0.3911286572865153,0.6000000000000001,0.2142857142857142
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.4656815912397398,0.5081129746198729,1.0,0.4795918367346938
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.486767061003827,0.4379218060012049,0.1,0.1632653061224489
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6421245364602824,0.4833167319215879,0.0,0.5
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5774215979993221,0.3298024946749676,0.7000000000000001,0.183673469387755
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.5865204904557443,0.3068974568938962,0.8,0.4693877551020406
0.2592592592592595,0.1999999999999999,0.1666666666666666,0.7142857142857144,0.1428571428571429,0.5415753781247377,0.0233963941392185,0.2,0.6632653061224489
0.5555555555555554,0.6000000000000001,0.5833333333333333,0.8571428571428572,0.0714285714285714,0.0790104555539074,0.5034954906831584,0.0,0.1632653061224489
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.1291678225822541,0.6449836991309148,0.7000000000000001,0.3673469387755101
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3776299077282528,0.0,0.2,0.3571428571428571
0.3703703703703702,0.6000000000000001,0.25,0.6190476190476191,0.2857142857142857,0.995532245925868,0.2532237282221334,0.2,0.6632653061224489
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.0,0.0,0.9,0.2653061224489795
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6623271124205647,0.0633521236221742,0.5,0.7959183673469388
0.2222222222222223,0.1999999999999999,0.0833333333333333,0.6190476190476191,0.1571428571428571,0.6218945344138254,0.4665908910114787,0.8,0.6224489795918366
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5141922316210026,0.1351290004579654,0.9,0.2244897959183673
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.0896888194881948,0.2709329952883264,0.3,0.4285714285714285
0.5555555555555554,0.6000000000000001,0.5833333333333333,0.8571428571428572,0.0714285714285714,0.257989047518888,0.6419969291364389,0.6000000000000001,0.4387755102040815
0.0,0.0,0.0333333333333333,0.7619047619047619,0.3142857142857143,0.4737083924117715,0.2987519329848197,1.0,0.3877551020408162
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.3647615774797594,0.0909727177548657,0.1,0.7551020408163265
0.8518518518518516,1.0,0.9166666666666669,1.0,0.0999999999999999,0.6678286554735757,0.2892462242691287,0.2,0.4081632653061223
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.6155528693658864,0.5069023802792021,0.8,0.4285714285714285
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.792331056142066,0.0,0.1,0.1428571428571428
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.5526461041719483,0.2312243769362339,0.7000000000000001,0.3367346938775509
0.0740740740740744,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.6909847600035282,0.4211487386579713,0.6000000000000001,0.5408163265306122
0.8888888888888888,1.0,1.0,0.0,1.0,0.5160018458904452,0.1678643000973864,0.7000000000000001,0.5
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4249112075995219,0.300142605814948,0.0,0.2448979591836734
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8129317067016624,0.6980635809628827,0.1,0.3163265306122448
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4177321113148449,0.271353365156609,0.4,0.6428571428571428
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.639337861484609,0.0,0.0,0.3367346938775509
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.2940196198753025,0.3312675439413768,1.0,0.2857142857142856
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.6534732542878972,0.4507237551014958,0.8,0.4591836734693877
0.592592592592593,0.6000000000000001,0.5,0.9047619047619052,0.0428571428571428,1.0,0.4599044170704456,0.7000000000000001,0.4795918367346938
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.643402006596742,0.3536610664392711,1.0,0.4081632653061223
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.7527676392451818,0.8304539771133863,0.6000000000000001,0.6122448979591836
0.1481481481481483,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.4427256868974195,0.0077150977131547,0.2,0.3469387755102041
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.3440542841661588,0.0690024123585117,0.0,0.4489795918367346
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.9153655400525866,0.2373825465152785,0.0,0.2653061224489795
0.5555555555555554,0.8,0.5,0.1428571428571432,0.7142857142857144,0.3827902902995855,0.0227655247539994,0.8,0.3877551020408162
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.498422376032222,0.2766463771819531,0.1,0.2653061224489795
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.6534732542878972,0.4507237551014958,0.8,0.4591836734693877
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.4665550303046693,0.4907328210729199,0.5,0.520408163265306
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8830142338120417,0.4308709571463048,0.3,0.2653061224489795
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5774215979993221,0.3298024946749676,0.7000000000000001,0.183673469387755
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5171430230916707,0.1260849778464186,0.6000000000000001,0.4081632653061223
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.5978991852149058,0.1037922115468296,0.6000000000000001,0.5
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.5672325526121301,0.2688229463724026,0.5,0.520408163265306
0.4814814814814814,0.8,0.5,0.1428571428571432,0.7142857142857144,0.5934517161583717,0.3004792887804521,0.7000000000000001,0.5306122448979591
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4665763302733894,0.3312675439413768,0.0,0.2551020408163265
0.1481481481481483,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.136595811124413,0.0837718341689035,1.0,0.3673469387755101
0.1851851851851851,0.4000000000000001,0.1666666666666666,0.8095238095238098,0.0714285714285714,0.2449620647835933,0.750874552756166,0.4,0.693877551020408
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.9273360958095818,0.072589042393693,0.8,0.3469387755102041
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.4249537951458146,0.3312675439413768,0.6000000000000001,0.5
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5716822248794633,0.3526101615883508,0.6000000000000001,0.3877551020408162
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.0896888194881948,0.2709329952883264,0.3,0.4285714285714285
0.8518518518518516,1.0,0.9166666666666669,1.0,0.0999999999999999,0.6678286554735757,0.2892462242691287,0.2,0.4081632653061223
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3216167037238828,0.0,0.3,0.8571428571428571
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.4014063369918311,0.071486909178587,0.1,0.2653061224489795
0.8518518518518516,1.0,0.9166666666666669,1.0,0.0999999999999999,0.2868479518475981,0.2992836545915301,0.2,0.520408163265306
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.512517610949939,0.2562366455995603,0.2,0.6632653061224489
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.7086850065478282,0.1773591240645039,0.8,0.4387755102040815
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.498422376032222,0.2766463771819531,0.1,0.2653061224489795
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.3069199947487606,0.1815044453627866,0.3,0.5612244897959183
0.0,0.0,0.0333333333333333,0.7619047619047619,0.3142857142857143,0.4737083924117715,0.2987519329848197,1.0,0.3877551020408162
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6645385190211701,0.3502331818137204,0.9,0.5612244897959183
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4866363203117895,0.0,0.5,0.3673469387755101
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3776299077282528,0.0,0.2,0.3571428571428571
0.5185185185185186,0.8,0.3333333333333333,0.1428571428571432,0.5714285714285714,0.5504260811909718,0.0929040336379765,0.2,0.3673469387755101
0.0,0.0,0.0333333333333333,0.7619047619047619,0.3142857142857143,0.8390143467126142,0.0,1.0,0.5714285714285713
0.1481481481481483,0.4000000000000001,0.3333333333333333,0.5238095238095237,0.3571428571428572,0.7390463921957003,1.0,0.6000000000000001,0.2448979591836734
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.495380412609514,0.2493325468948549,0.2,0.6530612244897959
0.1481481481481483,0.4000000000000001,1.0,0.4761904761904763,1.0,0.709620501124199,0.3219552767390974,0.7000000000000001,0.3571428571428571
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.7625455789110399,0.0,1.0,0.2959183673469387
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3713759172998171,0.6180760109154333,0.3,0.5510204081632653
0.2222222222222223,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.5653895778474214,0.2948097439890825,0.3,1.0
0.1111111111111111,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.4544944970744519,0.3942091528012515,1.0,0.3877551020408162
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.4116667210682909,0.8649896408092097,0.0,0.3265306122448979
0.925925925925926,1.0,0.0,0.0,0.2857142857142857,0.906607557320442,0.2413965346551817,0.6000000000000001,0.0714285714285714
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4050656272445962,0.6301671727686807,1.0,0.6020408163265306
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6679426808570941,0.4311843584820508,0.4,0.6530612244897959
0.5555555555555554,0.6000000000000001,0.5833333333333333,0.8571428571428572,0.0714285714285714,0.0790104555539074,0.5034954906831584,0.0,0.1632653061224489
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.6715578617818777,0.0104692234486396,0.9,0.3367346938775509
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.7619754848550101,0.5115443038620955,0.9,0.0510204081632652
0.8518518518518516,1.0,0.75,0.3333333333333335,0.2857142857142857,0.6428374665896323,0.582448352552602,0.1,0.520408163265306
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5141922316210026,0.1351290004579654,0.9,0.2244897959183673
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.4014063369918311,0.071486909178587,0.1,0.2653061224489795
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8218681855920532,0.2200077029820399,0.6000000000000001,0.5714285714285713
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.0944977708348529,0.1817371235152988,1.0,0.8877551020408161
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3713759172998171,0.6180760109154333,0.3,0.5510204081632653
0.2962962962962963,0.1999999999999999,0.0833333333333333,0.4285714285714288,0.2571428571428571,0.6134547717671455,0.3312675439413768,0.7000000000000001,0.5408163265306122
0.7037037037037037,0.8,1.0,0.2380952380952381,0.7142857142857144,0.7979943914164441,0.6685105583179258,1.0,0.4081632653061223
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.3990842602267379,0.0523382068062452,0.9,0.6020408163265306
0.0370370370370372,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4006855119170574,0.2860390391401773,0.2,0.7857142857142856
0.4814814814814814,0.8,0.5,0.1428571428571432,0.7142857142857144,0.5934517161583717,0.3004792887804521,0.7000000000000001,0.5306122448979591
0.925925925925926,1.0,0.0,0.0,0.2857142857142857,0.4755640786950589,0.0,0.3,0.2653061224489795
0.7037037037037037,0.8,1.0,0.2380952380952381,0.7142857142857144,0.2541120392619979,0.3312675439413768,0.5,0.2551020408163265
0.5185185185185186,0.8,0.5,0.0,0.2857142857142857,0.5300638887759661,0.3312675439413768,1.0,0.2244897959183673
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.0944977708348529,0.1817371235152988,1.0,0.8877551020408161
1.0,1.0,0.0,0.0,0.2857142857142857,0.6596745692111657,0.6177819923769976,0.8,0.2040816326530611
0.4074074074074074,0.4000000000000001,0.2833333333333333,0.1904761904761907,0.5428571428571429,0.366378538908317,0.4448149892957296,0.1,0.3673469387755101
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6979274662307744,0.3312675439413768,0.0,0.173469387755102
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.1291678225822541,0.6449836991309148,0.7000000000000001,0.3673469387755101
0.7407407407407409,0.8,0.6666666666666667,0.1428571428571432,0.5714285714285714,0.3763359959131137,0.6722418474215518,0.0,0.5510204081632653
0.4814814814814814,0.6000000000000001,0.4166666666666666,0.3333333333333335,0.4285714285714286,0.8209120712199577,0.3897926904264523,0.8,0.6122448979591836
0.2222222222222223,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.33061212082232,0.6730401493701663,0.1,0.4795918367346938
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3713759172998171,0.6180760109154333,0.3,0.5510204081632653
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3219904459451096,0.0160180240926477,0.9,0.6428571428571428
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4281556415679965,0.4840308093379616,0.8,0.5306122448979591
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.2556103025273881,0.0615843322979137,0.2,0.3877551020408162
0.3703703703703702,0.6000000000000001,0.25,0.6190476190476191,0.2857142857142857,0.995532245925868,0.2532237282221334,0.2,0.6632653061224489
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4177321113148449,0.271353365156609,0.4,0.6428571428571428
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.7858459957519638,0.4376460923069081,0.7000000000000001,0.1326530612244897
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6837074246001611,0.4368270232052033,0.5,0.520408163265306
